"codigo_departamento","departamento","codigo_municipio","municipio","ano","area","total"
"05","Antioquia","Urrao","05847",2017,"centros_poblados_y_rural_disperso",14160
"05","Antioquia","Urrao","05847",2017,"total",29791
"05","Antioquia","Valdivia","05854",2017,"cabecera_municipal",3599
"05","Antioquia","Valdivia","05854",2017,"centros_poblados_y_rural_disperso",10101
"05","Antioquia","Valdivia","05854",2017,"total",13700
"05","Antioquia","Valparaíso","05856",2017,"cabecera_municipal",3571
"05","Antioquia","Valparaíso","05856",2017,"centros_poblados_y_rural_disperso",2985
"05","Antioquia","Valparaíso","05856",2017,"total",6556
"05","Antioquia","Vegachí","05858",2017,"cabecera_municipal",7860
"05","Antioquia","Vegachí","05858",2017,"centros_poblados_y_rural_disperso",3919
"05","Antioquia","Vegachí","05858",2017,"total",11779
"05","Antioquia","Venecia","05861",2017,"cabecera_municipal",5028
"05","Antioquia","Venecia","05861",2017,"centros_poblados_y_rural_disperso",6529
"05","Antioquia","Venecia","05861",2017,"total",11557
"05","Antioquia","Vigía del Fuerte","05873",2017,"cabecera_municipal",3031
"05","Antioquia","Vigía del Fuerte","05873",2017,"centros_poblados_y_rural_disperso",5931
"05","Antioquia","Vigía del Fuerte","05873",2017,"total",8962
"05","Antioquia","Yalí","05885",2017,"cabecera_municipal",3522
"05","Antioquia","Yalí","05885",2017,"centros_poblados_y_rural_disperso",4019
"05","Antioquia","Yalí","05885",2017,"total",7541
"05","Antioquia","Yarumal","05887",2017,"cabecera_municipal",28570
"05","Antioquia","Yarumal","05887",2017,"centros_poblados_y_rural_disperso",12459
"05","Antioquia","Yarumal","05887",2017,"total",41029
"05","Antioquia","Yolombó","05890",2017,"cabecera_municipal",6701
"05","Antioquia","Yolombó","05890",2017,"centros_poblados_y_rural_disperso",15644
"05","Antioquia","Yolombó","05890",2017,"total",22345
"05","Antioquia","Yondó","05893",2017,"cabecera_municipal",9350
"05","Antioquia","Yondó","05893",2017,"centros_poblados_y_rural_disperso",9260
"05","Antioquia","Yondó","05893",2017,"total",18610
"05","Antioquia","Zaragoza","05895",2017,"cabecera_municipal",11109
"05","Antioquia","Zaragoza","05895",2017,"centros_poblados_y_rural_disperso",13321
"05","Antioquia","Zaragoza","05895",2017,"total",24430
"08","Atlántico","Barranquilla","08001",2017,"cabecera_municipal",1179786
"08","Atlántico","Barranquilla","08001",2017,"centros_poblados_y_rural_disperso",1074
"08","Atlántico","Barranquilla","08001",2017,"total",1180860
"08","Atlántico","Baranoa","08078",2017,"cabecera_municipal",50313
"08","Atlántico","Baranoa","08078",2017,"centros_poblados_y_rural_disperso",10363
"08","Atlántico","Baranoa","08078",2017,"total",60676
"08","Atlántico","Campo de La Cruz","08137",2017,"cabecera_municipal",19765
"08","Atlántico","Campo de La Cruz","08137",2017,"centros_poblados_y_rural_disperso",2839
"08","Atlántico","Campo de La Cruz","08137",2017,"total",22604
"08","Atlántico","Candelaria","08141",2017,"cabecera_municipal",11147
"08","Atlántico","Candelaria","08141",2017,"centros_poblados_y_rural_disperso",4396
"08","Atlántico","Candelaria","08141",2017,"total",15543
"08","Atlántico","Galapa","08296",2017,"cabecera_municipal",54145
"08","Atlántico","Galapa","08296",2017,"centros_poblados_y_rural_disperso",4348
"08","Atlántico","Galapa","08296",2017,"total",58493
"08","Atlántico","Juan de Acosta","08372",2017,"cabecera_municipal",12688
"08","Atlántico","Juan de Acosta","08372",2017,"centros_poblados_y_rural_disperso",7678
"08","Atlántico","Juan de Acosta","08372",2017,"total",20366
"08","Atlántico","Luruaco","08421",2017,"cabecera_municipal",13853
"08","Atlántico","Luruaco","08421",2017,"centros_poblados_y_rural_disperso",13602
"08","Atlántico","Luruaco","08421",2017,"total",27455
"08","Atlántico","Malambo","08433",2017,"cabecera_municipal",116176
"08","Atlántico","Malambo","08433",2017,"centros_poblados_y_rural_disperso",8075
"08","Atlántico","Malambo","08433",2017,"total",124251
"08","Atlántico","Manatí","08436",2017,"cabecera_municipal",17193
"08","Atlántico","Manatí","08436",2017,"centros_poblados_y_rural_disperso",2233
"08","Atlántico","Manatí","08436",2017,"total",19426
"08","Atlántico","Palmar de Varela","08520",2017,"cabecera_municipal",26941
"08","Atlántico","Palmar de Varela","08520",2017,"centros_poblados_y_rural_disperso",1172
"08","Atlántico","Palmar de Varela","08520",2017,"total",28113
"08","Atlántico","Piojó","08549",2017,"cabecera_municipal",2745
"08","Atlántico","Piojó","08549",2017,"centros_poblados_y_rural_disperso",3670
"08","Atlántico","Piojó","08549",2017,"total",6415
"08","Atlántico","Polonuevo","08558",2017,"cabecera_municipal",14688
"08","Atlántico","Polonuevo","08558",2017,"centros_poblados_y_rural_disperso",3010
"08","Atlántico","Polonuevo","08558",2017,"total",17698
"08","Atlántico","Ponedera","08560",2017,"cabecera_municipal",13258
"08","Atlántico","Ponedera","08560",2017,"centros_poblados_y_rural_disperso",9935
"08","Atlántico","Ponedera","08560",2017,"total",23193
"08","Atlántico","Puerto Colombia","08573",2017,"cabecera_municipal",41323
"08","Atlántico","Puerto Colombia","08573",2017,"centros_poblados_y_rural_disperso",6351
"08","Atlántico","Puerto Colombia","08573",2017,"total",47674
"08","Atlántico","Repelón","08606",2017,"cabecera_municipal",17145
"08","Atlántico","Repelón","08606",2017,"centros_poblados_y_rural_disperso",8379
"08","Atlántico","Repelón","08606",2017,"total",25524
"08","Atlántico","Sabanagrande","08634",2017,"cabecera_municipal",29817
"08","Atlántico","Sabanagrande","08634",2017,"centros_poblados_y_rural_disperso",1556
"08","Atlántico","Sabanagrande","08634",2017,"total",31373
"08","Atlántico","Sabanalarga","08638",2017,"cabecera_municipal",67308
"08","Atlántico","Sabanalarga","08638",2017,"centros_poblados_y_rural_disperso",23461
"08","Atlántico","Sabanalarga","08638",2017,"total",90769
"08","Atlántico","Santa Lucía","08675",2017,"cabecera_municipal",13278
"08","Atlántico","Santa Lucía","08675",2017,"centros_poblados_y_rural_disperso",2270
"08","Atlántico","Santa Lucía","08675",2017,"total",15548
"08","Atlántico","Santo Tomás","08685",2017,"cabecera_municipal",27318
"08","Atlántico","Santo Tomás","08685",2017,"centros_poblados_y_rural_disperso",1683
"08","Atlántico","Santo Tomás","08685",2017,"total",29001
"08","Atlántico","Soledad","08758",2017,"cabecera_municipal",581706
"08","Atlántico","Soledad","08758",2017,"centros_poblados_y_rural_disperso",1330
"08","Atlántico","Soledad","08758",2017,"total",583036
"08","Atlántico","Suan","08770",2017,"cabecera_municipal",11020
"08","Atlántico","Suan","08770",2017,"centros_poblados_y_rural_disperso",676
"08","Atlántico","Suan","08770",2017,"total",11696
"08","Atlántico","Tubará","08832",2017,"cabecera_municipal",8521
"08","Atlántico","Tubará","08832",2017,"centros_poblados_y_rural_disperso",8306
"08","Atlántico","Tubará","08832",2017,"total",16827
"08","Atlántico","Usiacurí","08849",2017,"cabecera_municipal",11052
"08","Atlántico","Usiacurí","08849",2017,"centros_poblados_y_rural_disperso",836
"08","Atlántico","Usiacurí","08849",2017,"total",11888
"11","Bogotá, D.C.","Bogotá, D.C.","11001",2017,"cabecera_municipal",7313244
"11","Bogotá, D.C.","Bogotá, D.C.","11001",2017,"centros_poblados_y_rural_disperso",24205
"11","Bogotá, D.C.","Bogotá, D.C.","11001",2017,"total",7337449
"13","Bolívar","Cartagena de Indias","13001",2017,"cabecera_municipal",863280
"13","Bolívar","Cartagena de Indias","13001",2017,"centros_poblados_y_rural_disperso",93184
"13","Bolívar","Cartagena de Indias","13001",2017,"total",956464
"13","Bolívar","Achí","13006",2017,"cabecera_municipal",5532
"13","Bolívar","Achí","13006",2017,"centros_poblados_y_rural_disperso",18271
"13","Bolívar","Achí","13006",2017,"total",23803
"13","Bolívar","Altos del Rosario","13030",2017,"cabecera_municipal",3989
"13","Bolívar","Altos del Rosario","13030",2017,"centros_poblados_y_rural_disperso",6787
"13","Bolívar","Altos del Rosario","13030",2017,"total",10776
"13","Bolívar","Arenal","13042",2017,"cabecera_municipal",4407
"13","Bolívar","Arenal","13042",2017,"centros_poblados_y_rural_disperso",2986
"13","Bolívar","Arenal","13042",2017,"total",7393
"13","Bolívar","Arjona","13052",2017,"cabecera_municipal",54189
"13","Bolívar","Arjona","13052",2017,"centros_poblados_y_rural_disperso",13976
"13","Bolívar","Arjona","13052",2017,"total",68165
"13","Bolívar","Arroyohondo","13062",2017,"cabecera_municipal",4674
"13","Bolívar","Arroyohondo","13062",2017,"centros_poblados_y_rural_disperso",3547
"13","Bolívar","Arroyohondo","13062",2017,"total",8221
"13","Bolívar","Barranco de Loba","13074",2017,"cabecera_municipal",5643
"13","Bolívar","Barranco de Loba","13074",2017,"centros_poblados_y_rural_disperso",9023
"13","Bolívar","Barranco de Loba","13074",2017,"total",14666
"13","Bolívar","Calamar","13140",2017,"cabecera_municipal",12521
"13","Bolívar","Calamar","13140",2017,"centros_poblados_y_rural_disperso",9596
"13","Bolívar","Calamar","13140",2017,"total",22117
"13","Bolívar","Cantagallo","13160",2017,"cabecera_municipal",4409
"13","Bolívar","Cantagallo","13160",2017,"centros_poblados_y_rural_disperso",3626
"13","Bolívar","Cantagallo","13160",2017,"total",8035
"13","Bolívar","Cicuco","13188",2017,"cabecera_municipal",8500
"13","Bolívar","Cicuco","13188",2017,"centros_poblados_y_rural_disperso",4607
"13","Bolívar","Cicuco","13188",2017,"total",13107
"13","Bolívar","Córdoba","13212",2017,"cabecera_municipal",4169
"13","Bolívar","Córdoba","13212",2017,"centros_poblados_y_rural_disperso",11530
"13","Bolívar","Córdoba","13212",2017,"total",15699
"13","Bolívar","Clemencia","13222",2017,"cabecera_municipal",11825
"13","Bolívar","Clemencia","13222",2017,"centros_poblados_y_rural_disperso",2522
"13","Bolívar","Clemencia","13222",2017,"total",14347
"13","Bolívar","El Carmen de Bolívar","13244",2017,"cabecera_municipal",50046
"13","Bolívar","El Carmen de Bolívar","13244",2017,"centros_poblados_y_rural_disperso",19432
"13","Bolívar","El Carmen de Bolívar","13244",2017,"total",69478
"13","Bolívar","El Guamo","13248",2017,"cabecera_municipal",4668
"13","Bolívar","El Guamo","13248",2017,"centros_poblados_y_rural_disperso",3819
"13","Bolívar","El Guamo","13248",2017,"total",8487
"13","Bolívar","El Peñón","13268",2017,"cabecera_municipal",2889
"13","Bolívar","El Peñón","13268",2017,"centros_poblados_y_rural_disperso",4950
"13","Bolívar","El Peñón","13268",2017,"total",7839
"13","Bolívar","Hatillo de Loba","13300",2017,"cabecera_municipal",3118
"13","Bolívar","Hatillo de Loba","13300",2017,"centros_poblados_y_rural_disperso",9200
"13","Bolívar","Hatillo de Loba","13300",2017,"total",12318
"13","Bolívar","Magangué","13430",2017,"cabecera_municipal",90790
"13","Bolívar","Magangué","13430",2017,"centros_poblados_y_rural_disperso",40393
"13","Bolívar","Magangué","13430",2017,"total",131183
"13","Bolívar","Mahates","13433",2017,"cabecera_municipal",10230
"13","Bolívar","Mahates","13433",2017,"centros_poblados_y_rural_disperso",16928
"13","Bolívar","Mahates","13433",2017,"total",27158
"13","Bolívar","Margarita","13440",2017,"cabecera_municipal",1832
"13","Bolívar","Margarita","13440",2017,"centros_poblados_y_rural_disperso",8644
"13","Bolívar","Margarita","13440",2017,"total",10476
"13","Bolívar","María La Baja","13442",2017,"cabecera_municipal",20081
"13","Bolívar","María La Baja","13442",2017,"centros_poblados_y_rural_disperso",25161
"13","Bolívar","María La Baja","13442",2017,"total",45242
"13","Bolívar","Montecristo","13458",2017,"cabecera_municipal",3962
"13","Bolívar","Montecristo","13458",2017,"centros_poblados_y_rural_disperso",11915
"13","Bolívar","Montecristo","13458",2017,"total",15877
"13","Bolívar","Mompós","13468",2017,"cabecera_municipal",22814
"13","Bolívar","Mompós","13468",2017,"centros_poblados_y_rural_disperso",20895
"13","Bolívar","Mompós","13468",2017,"total",43709
"13","Bolívar","Morales","13473",2017,"cabecera_municipal",7147
"13","Bolívar","Morales","13473",2017,"centros_poblados_y_rural_disperso",14529
"13","Bolívar","Morales","13473",2017,"total",21676
"13","Bolívar","Norosí","13490",2017,"cabecera_municipal",2206
"13","Bolívar","Norosí","13490",2017,"centros_poblados_y_rural_disperso",6432
"13","Bolívar","Norosí","13490",2017,"total",8638
"13","Bolívar","Pinillos","13549",2017,"cabecera_municipal",3645
"13","Bolívar","Pinillos","13549",2017,"centros_poblados_y_rural_disperso",20191
"13","Bolívar","Pinillos","13549",2017,"total",23836
"13","Bolívar","Regidor","13580",2017,"cabecera_municipal",4119
"13","Bolívar","Regidor","13580",2017,"centros_poblados_y_rural_disperso",2536
"13","Bolívar","Regidor","13580",2017,"total",6655
"13","Bolívar","Río Viejo","13600",2017,"cabecera_municipal",5038
"13","Bolívar","Río Viejo","13600",2017,"centros_poblados_y_rural_disperso",5606
"13","Bolívar","Río Viejo","13600",2017,"total",10644
"13","Bolívar","San Cristóbal","13620",2017,"cabecera_municipal",6116
"13","Bolívar","San Cristóbal","13620",2017,"centros_poblados_y_rural_disperso",1856
"13","Bolívar","San Cristóbal","13620",2017,"total",7972
"13","Bolívar","San Estanislao","13647",2017,"cabecera_municipal",12382
"13","Bolívar","San Estanislao","13647",2017,"centros_poblados_y_rural_disperso",5592
"13","Bolívar","San Estanislao","13647",2017,"total",17974
"13","Bolívar","San Fernando","13650",2017,"cabecera_municipal",2124
"13","Bolívar","San Fernando","13650",2017,"centros_poblados_y_rural_disperso",10126
"13","Bolívar","San Fernando","13650",2017,"total",12250
"13","Bolívar","San Jacinto","13654",2017,"cabecera_municipal",20538
"13","Bolívar","San Jacinto","13654",2017,"centros_poblados_y_rural_disperso",3314
"13","Bolívar","San Jacinto","13654",2017,"total",23852
"13","Bolívar","San Jacinto del Cauca","13655",2017,"cabecera_municipal",2512
"13","Bolívar","San Jacinto del Cauca","13655",2017,"centros_poblados_y_rural_disperso",7140
"13","Bolívar","San Jacinto del Cauca","13655",2017,"total",9652
"13","Bolívar","San Juan Nepomuceno","13657",2017,"cabecera_municipal",26882
"13","Bolívar","San Juan Nepomuceno","13657",2017,"centros_poblados_y_rural_disperso",9442
"13","Bolívar","San Juan Nepomuceno","13657",2017,"total",36324
"13","Bolívar","San Martín de Loba","13667",2017,"cabecera_municipal",6943
"13","Bolívar","San Martín de Loba","13667",2017,"centros_poblados_y_rural_disperso",8450
"13","Bolívar","San Martín de Loba","13667",2017,"total",15393
"13","Bolívar","San Pablo","13670",2017,"cabecera_municipal",20320
"13","Bolívar","San Pablo","13670",2017,"centros_poblados_y_rural_disperso",6377
"13","Bolívar","San Pablo","13670",2017,"total",26697
"13","Bolívar","Santa Catalina","13673",2017,"cabecera_municipal",5560
"13","Bolívar","Santa Catalina","13673",2017,"centros_poblados_y_rural_disperso",8707
"13","Bolívar","Santa Catalina","13673",2017,"total",14267
"13","Bolívar","Santa Rosa","13683",2017,"cabecera_municipal",18940
"13","Bolívar","Santa Rosa","13683",2017,"centros_poblados_y_rural_disperso",1635
"13","Bolívar","Santa Rosa","13683",2017,"total",20575
"13","Bolívar","Santa Rosa del Sur","13688",2017,"cabecera_municipal",18690
"13","Bolívar","Santa Rosa del Sur","13688",2017,"centros_poblados_y_rural_disperso",13066
"13","Bolívar","Santa Rosa del Sur","13688",2017,"total",31756
"13","Bolívar","Simití","13744",2017,"cabecera_municipal",5996
"13","Bolívar","Simití","13744",2017,"centros_poblados_y_rural_disperso",11660
"13","Bolívar","Simití","13744",2017,"total",17656
"13","Bolívar","Soplaviento","13760",2017,"cabecera_municipal",10265
"13","Bolívar","Soplaviento","13760",2017,"centros_poblados_y_rural_disperso",187
"13","Bolívar","Soplaviento","13760",2017,"total",10452
"13","Bolívar","Talaigua Nuevo","13780",2017,"cabecera_municipal",6229
"13","Bolívar","Talaigua Nuevo","13780",2017,"centros_poblados_y_rural_disperso",6966
"13","Bolívar","Talaigua Nuevo","13780",2017,"total",13195
"13","Bolívar","Tiquisio","13810",2017,"cabecera_municipal",5973
"13","Bolívar","Tiquisio","13810",2017,"centros_poblados_y_rural_disperso",11775
"13","Bolívar","Tiquisio","13810",2017,"total",17748
"13","Bolívar","Turbaco","13836",2017,"cabecera_municipal",94990
"13","Bolívar","Turbaco","13836",2017,"centros_poblados_y_rural_disperso",7698
"13","Bolívar","Turbaco","13836",2017,"total",102688
"13","Bolívar","Turbaná","13838",2017,"cabecera_municipal",12254
"13","Bolívar","Turbaná","13838",2017,"centros_poblados_y_rural_disperso",3862
"13","Bolívar","Turbaná","13838",2017,"total",16116
"13","Bolívar","Villanueva","13873",2017,"cabecera_municipal",20399
"13","Bolívar","Villanueva","13873",2017,"centros_poblados_y_rural_disperso",2977
"13","Bolívar","Villanueva","13873",2017,"total",23376
"13","Bolívar","Zambrano","13894",2017,"cabecera_municipal",10418
"13","Bolívar","Zambrano","13894",2017,"centros_poblados_y_rural_disperso",1341
"13","Bolívar","Zambrano","13894",2017,"total",11759
"15","Boyacá","Tunja","15001",2017,"cabecera_municipal",161339
"15","Boyacá","Tunja","15001",2017,"centros_poblados_y_rural_disperso",8544
"15","Boyacá","Tunja","15001",2017,"total",169883
"15","Boyacá","Almeida","15022",2017,"cabecera_municipal",313
"15","Boyacá","Almeida","15022",2017,"centros_poblados_y_rural_disperso",1802
"15","Boyacá","Almeida","15022",2017,"total",2115
"15","Boyacá","Aquitania","15047",2017,"cabecera_municipal",5713
"15","Boyacá","Aquitania","15047",2017,"centros_poblados_y_rural_disperso",9622
"15","Boyacá","Aquitania","15047",2017,"total",15335
"15","Boyacá","Arcabuco","15051",2017,"cabecera_municipal",2337
"15","Boyacá","Arcabuco","15051",2017,"centros_poblados_y_rural_disperso",3447
"15","Boyacá","Arcabuco","15051",2017,"total",5784
"15","Boyacá","Belén","15087",2017,"cabecera_municipal",4428
"15","Boyacá","Belén","15087",2017,"centros_poblados_y_rural_disperso",3055
"15","Boyacá","Belén","15087",2017,"total",7483
"15","Boyacá","Berbeo","15090",2017,"cabecera_municipal",403
"15","Boyacá","Berbeo","15090",2017,"centros_poblados_y_rural_disperso",1190
"15","Boyacá","Berbeo","15090",2017,"total",1593
"15","Boyacá","Betéitiva","15092",2017,"cabecera_municipal",314
"15","Boyacá","Betéitiva","15092",2017,"centros_poblados_y_rural_disperso",1641
"15","Boyacá","Betéitiva","15092",2017,"total",1955
"15","Boyacá","Boavita","15097",2017,"cabecera_municipal",2283
"15","Boyacá","Boavita","15097",2017,"centros_poblados_y_rural_disperso",3023
"15","Boyacá","Boavita","15097",2017,"total",5306
"15","Boyacá","Boyacá","15104",2017,"cabecera_municipal",739
"15","Boyacá","Boyacá","15104",2017,"centros_poblados_y_rural_disperso",4327
"15","Boyacá","Boyacá","15104",2017,"total",5066
"15","Boyacá","Briceño","15106",2017,"cabecera_municipal",486
"15","Boyacá","Briceño","15106",2017,"centros_poblados_y_rural_disperso",1714
"15","Boyacá","Briceño","15106",2017,"total",2200
"15","Boyacá","Buenavista","15109",2017,"cabecera_municipal",745
"15","Boyacá","Buenavista","15109",2017,"centros_poblados_y_rural_disperso",3666
"15","Boyacá","Buenavista","15109",2017,"total",4411
"15","Boyacá","Busbanzá","15114",2017,"cabecera_municipal",420
"15","Boyacá","Busbanzá","15114",2017,"centros_poblados_y_rural_disperso",691
"15","Boyacá","Busbanzá","15114",2017,"total",1111
"15","Boyacá","Caldas","15131",2017,"cabecera_municipal",240
"15","Boyacá","Caldas","15131",2017,"centros_poblados_y_rural_disperso",2905
"15","Boyacá","Caldas","15131",2017,"total",3145
"15","Boyacá","Campohermoso","15135",2017,"cabecera_municipal",748
"15","Boyacá","Campohermoso","15135",2017,"centros_poblados_y_rural_disperso",2389
"15","Boyacá","Campohermoso","15135",2017,"total",3137
"15","Boyacá","Cerinza","15162",2017,"cabecera_municipal",1630
"15","Boyacá","Cerinza","15162",2017,"centros_poblados_y_rural_disperso",2061
"15","Boyacá","Cerinza","15162",2017,"total",3691
"15","Boyacá","Chinavita","15172",2017,"cabecera_municipal",1218
"15","Boyacá","Chinavita","15172",2017,"centros_poblados_y_rural_disperso",1984
"15","Boyacá","Chinavita","15172",2017,"total",3202
"15","Boyacá","Chiquinquirá","15176",2017,"cabecera_municipal",48352
"15","Boyacá","Chiquinquirá","15176",2017,"centros_poblados_y_rural_disperso",7014
"15","Boyacá","Chiquinquirá","15176",2017,"total",55366
"15","Boyacá","Chiscas","15180",2017,"cabecera_municipal",864
"15","Boyacá","Chiscas","15180",2017,"centros_poblados_y_rural_disperso",3177
"15","Boyacá","Chiscas","15180",2017,"total",4041
"15","Boyacá","Chita","15183",2017,"cabecera_municipal",1949
"15","Boyacá","Chita","15183",2017,"centros_poblados_y_rural_disperso",6288
"15","Boyacá","Chita","15183",2017,"total",8237
"15","Boyacá","Chitaraque","15185",2017,"cabecera_municipal",1139
"15","Boyacá","Chitaraque","15185",2017,"centros_poblados_y_rural_disperso",4683
"15","Boyacá","Chitaraque","15185",2017,"total",5822
"15","Boyacá","Chivatá","15187",2017,"cabecera_municipal",489
"15","Boyacá","Chivatá","15187",2017,"centros_poblados_y_rural_disperso",2330
"15","Boyacá","Chivatá","15187",2017,"total",2819
"15","Boyacá","Ciénega","15189",2017,"cabecera_municipal",1194
"15","Boyacá","Ciénega","15189",2017,"centros_poblados_y_rural_disperso",3435
"15","Boyacá","Ciénega","15189",2017,"total",4629
"15","Boyacá","Cómbita","15204",2017,"cabecera_municipal",1259
"15","Boyacá","Cómbita","15204",2017,"centros_poblados_y_rural_disperso",11541
"15","Boyacá","Cómbita","15204",2017,"total",12800
"15","Boyacá","Coper","15212",2017,"cabecera_municipal",846
"15","Boyacá","Coper","15212",2017,"centros_poblados_y_rural_disperso",2781
"15","Boyacá","Coper","15212",2017,"total",3627
"15","Boyacá","Corrales","15215",2017,"cabecera_municipal",1539
"15","Boyacá","Corrales","15215",2017,"centros_poblados_y_rural_disperso",930
"15","Boyacá","Corrales","15215",2017,"total",2469
"15","Boyacá","Covarachía","15218",2017,"cabecera_municipal",495
"15","Boyacá","Covarachía","15218",2017,"centros_poblados_y_rural_disperso",2363
"15","Boyacá","Covarachía","15218",2017,"total",2858
"15","Boyacá","Cubará","15223",2017,"cabecera_municipal",2143
"15","Boyacá","Cubará","15223",2017,"centros_poblados_y_rural_disperso",7960
"15","Boyacá","Cubará","15223",2017,"total",10103
"15","Boyacá","Cucaita","15224",2017,"cabecera_municipal",1449
"15","Boyacá","Cucaita","15224",2017,"centros_poblados_y_rural_disperso",2276
"15","Boyacá","Cucaita","15224",2017,"total",3725
"15","Boyacá","Cuítiva","15226",2017,"cabecera_municipal",253
"15","Boyacá","Cuítiva","15226",2017,"centros_poblados_y_rural_disperso",1548
"15","Boyacá","Cuítiva","15226",2017,"total",1801
"15","Boyacá","Chíquiza","15232",2017,"cabecera_municipal",324
"15","Boyacá","Chíquiza","15232",2017,"centros_poblados_y_rural_disperso",4375
"15","Boyacá","Chíquiza","15232",2017,"total",4699
"15","Boyacá","Chivor","15236",2017,"cabecera_municipal",661
"15","Boyacá","Chivor","15236",2017,"centros_poblados_y_rural_disperso",1796
"15","Boyacá","Chivor","15236",2017,"total",2457
"15","Boyacá","Duitama","15238",2017,"cabecera_municipal",105883
"15","Boyacá","Duitama","15238",2017,"centros_poblados_y_rural_disperso",14690
"15","Boyacá","Duitama","15238",2017,"total",120573
"15","Boyacá","El Cocuy","15244",2017,"cabecera_municipal",2180
"15","Boyacá","El Cocuy","15244",2017,"centros_poblados_y_rural_disperso",2085
"15","Boyacá","El Cocuy","15244",2017,"total",4265
"15","Boyacá","El Espino","15248",2017,"cabecera_municipal",1352
"15","Boyacá","El Espino","15248",2017,"centros_poblados_y_rural_disperso",1727
"15","Boyacá","El Espino","15248",2017,"total",3079
"15","Boyacá","Firavitoba","15272",2017,"cabecera_municipal",2457
"15","Boyacá","Firavitoba","15272",2017,"centros_poblados_y_rural_disperso",4159
"15","Boyacá","Firavitoba","15272",2017,"total",6616
"15","Boyacá","Floresta","15276",2017,"cabecera_municipal",1138
"15","Boyacá","Floresta","15276",2017,"centros_poblados_y_rural_disperso",2117
"15","Boyacá","Floresta","15276",2017,"total",3255
"15","Boyacá","Gachantivá","15293",2017,"cabecera_municipal",542
"15","Boyacá","Gachantivá","15293",2017,"centros_poblados_y_rural_disperso",2232
"15","Boyacá","Gachantivá","15293",2017,"total",2774
"15","Boyacá","Gámeza","15296",2017,"cabecera_municipal",1312
"15","Boyacá","Gámeza","15296",2017,"centros_poblados_y_rural_disperso",3522
"15","Boyacá","Gámeza","15296",2017,"total",4834
"15","Boyacá","Garagoa","15299",2017,"cabecera_municipal",12199
"15","Boyacá","Garagoa","15299",2017,"centros_poblados_y_rural_disperso",5508
"15","Boyacá","Garagoa","15299",2017,"total",17707
"15","Boyacá","Guacamayas","15317",2017,"cabecera_municipal",616
"15","Boyacá","Guacamayas","15317",2017,"centros_poblados_y_rural_disperso",1241
"15","Boyacá","Guacamayas","15317",2017,"total",1857
"15","Boyacá","Guateque","15322",2017,"cabecera_municipal",7524
"15","Boyacá","Guateque","15322",2017,"centros_poblados_y_rural_disperso",3050
"15","Boyacá","Guateque","15322",2017,"total",10574
"15","Boyacá","Guayatá","15325",2017,"cabecera_municipal",1109
"15","Boyacá","Guayatá","15325",2017,"centros_poblados_y_rural_disperso",2396
"15","Boyacá","Guayatá","15325",2017,"total",3505
"15","Boyacá","Güicán de La Sierra","15332",2017,"cabecera_municipal",1340
"15","Boyacá","Güicán de La Sierra","15332",2017,"centros_poblados_y_rural_disperso",2957
"15","Boyacá","Güicán de La Sierra","15332",2017,"total",4297
"15","Boyacá","Iza","15362",2017,"cabecera_municipal",1142
"15","Boyacá","Iza","15362",2017,"centros_poblados_y_rural_disperso",791
"15","Boyacá","Iza","15362",2017,"total",1933
"15","Boyacá","Jenesano","15367",2017,"cabecera_municipal",1675
"15","Boyacá","Jenesano","15367",2017,"centros_poblados_y_rural_disperso",5510
"15","Boyacá","Jenesano","15367",2017,"total",7185
"15","Boyacá","Jericó","15368",2017,"cabecera_municipal",1178
"15","Boyacá","Jericó","15368",2017,"centros_poblados_y_rural_disperso",2767
"15","Boyacá","Jericó","15368",2017,"total",3945
"15","Boyacá","Labranzagrande","15377",2017,"cabecera_municipal",1113
"15","Boyacá","Labranzagrande","15377",2017,"centros_poblados_y_rural_disperso",2429
"15","Boyacá","Labranzagrande","15377",2017,"total",3542
"15","Boyacá","La Capilla","15380",2017,"cabecera_municipal",996
"15","Boyacá","La Capilla","15380",2017,"centros_poblados_y_rural_disperso",1670
"15","Boyacá","La Capilla","15380",2017,"total",2666
"15","Boyacá","La Victoria","15401",2017,"cabecera_municipal",389
"15","Boyacá","La Victoria","15401",2017,"centros_poblados_y_rural_disperso",713
"15","Boyacá","La Victoria","15401",2017,"total",1102
"15","Boyacá","La Uvita","15403",2017,"cabecera_municipal",1267
"15","Boyacá","La Uvita","15403",2017,"centros_poblados_y_rural_disperso",1947
"15","Boyacá","La Uvita","15403",2017,"total",3214
"15","Boyacá","Villa de Leyva","15407",2017,"cabecera_municipal",7743
"15","Boyacá","Villa de Leyva","15407",2017,"centros_poblados_y_rural_disperso",8026
"15","Boyacá","Villa de Leyva","15407",2017,"total",15769
"15","Boyacá","Macanal","15425",2017,"cabecera_municipal",1123
"15","Boyacá","Macanal","15425",2017,"centros_poblados_y_rural_disperso",3835
"15","Boyacá","Macanal","15425",2017,"total",4958
"15","Boyacá","Maripí","15442",2017,"cabecera_municipal",751
"15","Boyacá","Maripí","15442",2017,"centros_poblados_y_rural_disperso",5062
"15","Boyacá","Maripí","15442",2017,"total",5813
"15","Boyacá","Miraflores","15455",2017,"cabecera_municipal",5198
"15","Boyacá","Miraflores","15455",2017,"centros_poblados_y_rural_disperso",3593
"15","Boyacá","Miraflores","15455",2017,"total",8791
